,code,name,lot_size,stock_type,stock_child_type,stock_owner,option_type,strike_time,strike_price,suspension,listing_date,stock_id,delisting,index_option_type,main_contract,last_trade_time,exchange_type
119,HK.800761,恒生大中型股低波幅全选指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800761,False,N/A,False,,HK_MAINBOARD
120,HK.800762,恒生大中型股动量智选指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800762,False,N/A,False,,HK_MAINBOARD
121,HK.800763,恒生大中型股动量全选指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800763,False,N/A,False,,HK_MAINBOARD
122,HK.800764,恒生大中型股质量智选指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800764,False,N/A,False,,HK_MAINBOARD
123,HK.800765,恒生大中型股质量全选指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800765,False,N/A,False,,HK_MAINBOARD
124,HK.800766,恒生大中型股价值智选指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800766,False,N/A,False,,HK_MAINBOARD
125,HK.800767,恒生大中型股价值全选指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800767,False,N/A,False,,HK_MAINBOARD
126,HK.800768,恒生中国内地企业高股息率指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800768,False,N/A,False,,HK_MAINBOARD
127,HK.800769,恒生港股通高股息低波动指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800769,False,N/A,False,,HK_MAINBOARD
128,HK.800770,恒生港股通高股息率指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800770,False,N/A,False,,HK_MAINBOARD
129,HK.800771,恒生港股通质量成长低波动指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800771,False,N/A,False,,HK_MAINBOARD
130,HK.800772,恒生大中型股等权重混合因子(QVLM)指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800772,False,N/A,False,,HK_MAINBOARD
131,HK.800773,恒生大中型股风险平价混合因子(QVLM)指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800773,False,N/A,False,,HK_MAINBOARD
132,HK.800801,恒生中国H股金融行业指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800801,False,N/A,False,,HK_MAINBOARD
133,HK.800802,恒生防御行业指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800802,False,N/A,False,,HK_MAINBOARD
